Order ID,Order Date,Customer ID,Customer Name,Email,Product Category,Product Name,Unit Price,Quantity,Discount,Sales Amount,Profit,Payment Method,Country,State,Region
ORD-500800,2025-11-24,C-2057,User Name 2057,user_2057@example.com,Books,Cookbook,19.99,2,0.0,39.98,17.46,Apple Pay,United States,California,North America
ORD-500801,2025-07-19,C-2083,User Name 2083,user_2083@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,13.08,Credit Card,United States,Georgia,North America
ORD-500802,2026-02-15,C-2148,User Name 2148,user_2148@example.com,Electronics,Webcam,59.99,1,0.0,59.99,15.96,PayPal,United States,Pennsylvania,North America
ORD-500803,2025-07-23,C-2110,User Name 2110,user_2110@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,6.8,PayPal,United States,Washington,North America
ORD-500804,2026-03-31,C-2052,User Name 2052,user_2052@example.com,Books,Self-Help Book,12.99,3,0.0,38.97,11.38,PayPal,United States,Ohio,North America
ORD-500805,2026-01-01,C-2083,User Name 2083,user_2083@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,4.44,Stripe,United States,Ohio,North America
ORD-500806,2025-12-16,C-2057,User Name 2057,user_2057@example.com,Books,Biography,24.99,1,0.0,24.99,5.34,Credit Card,United States,California,North America
ORD-500807,2025-11-13,C-2187,User Name 2187,user_2187@example.com,Electronics,Webcam,59.99,1,0.0,59.99,18.55,Debit Card,United States,Florida,North America
ORD-500808,2025-03-16,C-2041,User Name 2041,user_2041@example.com,Electronics,Monitor,189.99,1,0.1,170.99,81.67,Credit Card,United States,Florida,North America
ORD-500809,2025-09-03,C-2197,User Name 2197,user_2197@example.com,Office Supplies,Sticky Notes,3.99,1,0.2,3.19,1.39,Apple Pay,United States,Ohio,North America
ORD-500810,2025-03-04,C-2128,User Name 2128,user_2128@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,12.43,Stripe,United States,Texas,North America
ORD-500811,2025-10-21,C-2007,User Name 2007,user_2007@example.com,Office Supplies,Gel Pens,5.99,3,0.0,17.97,7.99,PayPal,United States,Georgia,North America
ORD-500812,2025-07-29,C-2025,User Name 2025,user_2025@example.com,Office Supplies,Paper Shredder,45.99,1,0.1,41.39,8.84,Stripe,United States,Pennsylvania,North America
ORD-500813,2025-10-21,C-2012,User Name 2012,user_2012@example.com,Office Supplies,Sticky Notes,3.99,1,0.0,3.99,0.83,Credit Card,United States,California,North America
ORD-500814,2025-03-05,C-2196,User Name 2196,user_2196@example.com,Books,Biography,24.99,1,0.1,22.49,5.44,Debit Card,United States,New York,North America
ORD-500815,2026-01-25,C-2194,User Name 2194,user_2194@example.com,Electronics,Webcam,59.99,1,0.2,47.99,19.38,Debit Card,United States,Ohio,North America
ORD-500816,2026-01-05,C-2011,User Name 2011,user_2011@example.com,Office Supplies,Notebook,8.99,2,0.0,17.98,8.93,Apple Pay,United States,Ohio,North America
ORD-500817,2025-12-31,C-2175,User Name 2175,user_2175@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,22.99,Apple Pay,United States,Ohio,North America
ORD-500818,2026-02-27,C-2031,User Name 2031,user_2031@example.com,Office Supplies,Notebook,8.99,2,0.0,17.98,7.12,Credit Card,United States,Texas,North America
ORD-500819,2025-06-14,C-2198,User Name 2198,user_2198@example.com,Electronics,USB-C Hub,39.99,2,0.0,79.98,16.22,PayPal,United States,Georgia,North America
ORD-500820,2025-10-18,C-2084,User Name 2084,user_2084@example.com,Office Supplies,Gel Pens,5.99,1,0.1,5.39,1.97,Credit Card,United States,New York,North America
ORD-500821,2026-04-11,C-2069,User Name 2069,user_2069@example.com,Office Supplies,Sticky Notes,3.99,1,0.0,3.99,0.97,Credit Card,United States,New York,North America
ORD-500822,2025-07-17,C-2188,User Name 2188,user_2188@example.com,Home Decor,Indoor Plant,22.99,2,0.0,45.98,11.24,Debit Card,United States,Ohio,North America
ORD-500823,2025-08-27,C-2153,User Name 2153,user_2153@example.com,Home Decor,Throw Pillow,15.99,1,0.1,14.39,4.61,Apple Pay,United States,California,North America
ORD-500824,2026-03-06,C-2180,User Name 2180,user_2180@example.com,Electronics,Monitor,189.99,2,0.1,341.98,85.71,Debit Card,United States,Texas,North America
ORD-500825,2025-08-28,C-2123,User Name 2123,user_2123@example.com,Home Decor,Throw Pillow,15.99,2,0.0,31.98,9.47,Credit Card,United States,Washington,North America
ORD-500826,2025-12-14,C-2082,User Name 2082,user_2082@example.com,Office Supplies,Sticky Notes,3.99,1,0.0,3.99,1.15,Debit Card,United States,Ohio,North America
ORD-500827,2025-09-15,C-2187,User Name 2187,user_2187@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,8.23,PayPal,United States,Ohio,North America
ORD-500828,2026-01-13,C-2118,User Name 2118,user_2118@example.com,Books,Sci-Fi Trilogy,34.99,1,0.1,31.49,8.92,Credit Card,United States,Ohio,North America
ORD-500829,2026-06-08,C-2187,User Name 2187,user_2187@example.com,Electronics,Webcam,59.99,1,0.2,47.99,11.79,Apple Pay,United States,California,North America
ORD-500830,2026-03-26,C-2051,User Name 2051,user_2051@example.com,Office Supplies,Notebook,8.99,2,0.1,16.18,4.74,Debit Card,United States,Texas,North America
ORD-500831,2026-01-31,C-2048,User Name 2048,user_2048@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,20.65,Apple Pay,United States,Florida,North America
ORD-500832,2025-03-22,C-2020,User Name 2020,user_2020@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,14.84,PayPal,United States,Florida,North America
ORD-500833,2026-05-07,C-2073,User Name 2073,user_2073@example.com,Office Supplies,Gel Pens,5.99,2,0.0,11.98,4.29,Apple Pay,United States,California,North America
ORD-500834,2025-08-10,C-2018,User Name 2018,user_2018@example.com,Office Supplies,Gel Pens,5.99,3,0.2,14.38,3.02,Stripe,United States,Georgia,North America
ORD-500835,2025-12-22,C-2186,User Name 2186,user_2186@example.com,Office Supplies,Notebook,8.99,2,0.1,16.18,4.35,Stripe,United States,Georgia,North America
ORD-500836,2026-01-08,C-2008,User Name 2008,user_2008@example.com,Electronics,Monitor,189.99,1,0.0,189.99,77.15,Stripe,United States,Washington,North America
ORD-500837,2026-04-24,C-2169,User Name 2169,user_2169@example.com,Electronics,USB-C Hub,39.99,2,0.1,71.98,31.46,Stripe,United States,Washington,North America
ORD-500838,2026-03-24,C-2124,User Name 2124,user_2124@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,4.26,Apple Pay,United States,California,North America
ORD-500839,2026-02-19,C-2067,User Name 2067,user_2067@example.com,Office Supplies,Notebook,8.99,2,0.0,17.98,8.97,Debit Card,United States,California,North America
ORD-500840,2026-01-26,C-2009,User Name 2009,user_2009@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,1.56,PayPal,United States,Florida,North America
ORD-500841,2025-06-16,C-2189,User Name 2189,user_2189@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,8.35,PayPal,United States,Pennsylvania,North America
ORD-500842,2025-09-11,C-2021,User Name 2021,user_2021@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,15.36,Apple Pay,United States,California,North America
ORD-500843,2026-04-09,C-2145,User Name 2145,user_2145@example.com,Books,Biography,24.99,1,0.0,24.99,9.09,Debit Card,United States,Georgia,North America
ORD-500844,2026-05-21,C-2007,User Name 2007,user_2007@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,10.46,Apple Pay,United States,Washington,North America
ORD-500845,2025-08-20,C-2092,User Name 2092,user_2092@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,7.95,PayPal,United States,California,North America
ORD-500846,2026-04-03,C-2130,User Name 2130,user_2130@example.com,Home Decor,Throw Pillow,15.99,1,0.1,14.39,5.86,PayPal,United States,Texas,North America
ORD-500847,2026-05-26,C-2030,User Name 2030,user_2030@example.com,Electronics,Wireless Mouse,29.99,2,0.0,59.98,24.08,Stripe,United States,New York,North America
ORD-500848,2025-03-20,C-2014,User Name 2014,user_2014@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,6.46,Credit Card,United States,Georgia,North America
ORD-500849,2025-10-06,C-2145,User Name 2145,user_2145@example.com,Office Supplies,Desk Organizer,19.99,2,0.0,39.98,17.68,Debit Card,United States,Washington,North America
ORD-500850,2026-06-09,C-2195,User Name 2195,user_2195@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,7.09,PayPal,United States,New York,North America
ORD-500851,2025-06-11,C-2105,User Name 2105,user_2105@example.com,Books,Cookbook,19.99,2,0.0,39.98,19.95,Apple Pay,United States,Ohio,North America
ORD-500852,2025-10-06,C-2040,User Name 2040,user_2040@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,8.9,Stripe,United States,Florida,North America
ORD-500853,2025-10-24,C-2104,User Name 2104,user_2104@example.com,Electronics,Keyboard,49.99,1,0.2,39.99,17.44,Debit Card,United States,California,North America
ORD-500854,2026-02-23,C-2140,User Name 2140,user_2140@example.com,Office Supplies,Notebook,8.99,2,0.1,16.18,4.0,Apple Pay,United States,California,North America
ORD-500855,2025-10-01,C-2097,User Name 2097,user_2097@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,2.55,PayPal,United States,California,North America
ORD-500856,2025-03-01,C-2140,User Name 2140,user_2140@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,6.1,Debit Card,United States,Washington,North America
ORD-500857,2025-05-31,C-2093,User Name 2093,user_2093@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,6.91,PayPal,United States,California,North America
ORD-500858,2025-07-12,C-2185,User Name 2185,user_2185@example.com,Home Decor,Wall Art,49.99,2,0.1,89.98,31.02,Stripe,United States,Ohio,North America
ORD-500859,2025-06-23,C-2132,User Name 2132,user_2132@example.com,Home Decor,Scented Candle,12.99,1,0.1,11.69,2.71,Credit Card,United States,Georgia,North America
ORD-500860,2025-06-05,C-2092,User Name 2092,user_2092@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,11.66,PayPal,United States,Florida,North America
ORD-500861,2025-05-14,C-2064,User Name 2064,user_2064@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,11.2,Debit Card,United States,Florida,North America
ORD-500862,2026-05-23,C-2135,User Name 2135,user_2135@example.com,Electronics,Webcam,59.99,1,0.0,59.99,25.6,PayPal,United States,Ohio,North America
ORD-500863,2026-05-12,C-2164,User Name 2164,user_2164@example.com,Books,Biography,24.99,1,0.0,24.99,7.44,Stripe,United States,New York,North America
ORD-500864,2025-06-09,C-2171,User Name 2171,user_2171@example.com,Office Supplies,Notebook,8.99,1,0.2,7.19,2.06,PayPal,United States,Ohio,North America
ORD-500865,2026-06-20,C-2126,User Name 2126,user_2126@example.com,Electronics,Keyboard,49.99,2,0.0,99.98,20.58,Credit Card,United States,California,North America
ORD-500866,2026-02-13,C-2055,User Name 2055,user_2055@example.com,Books,Cookbook,19.99,2,0.2,31.98,15.98,Credit Card,United States,Pennsylvania,North America
ORD-500867,2026-05-21,C-2108,User Name 2108,user_2108@example.com,Office Supplies,Sticky Notes,3.99,2,0.1,7.18,1.56,Debit Card,United States,California,North America
ORD-500868,2025-09-29,C-2099,User Name 2099,user_2099@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,24.35,Credit Card,United States,Ohio,North America
ORD-500869,2025-10-26,C-2025,User Name 2025,user_2025@example.com,Electronics,Wireless Mouse,29.99,3,0.1,80.97,31.66,Debit Card,United States,New York,North America
ORD-500870,2025-07-23,C-2103,User Name 2103,user_2103@example.com,Home Decor,Scented Candle,12.99,1,0.0,12.99,2.79,Credit Card,United States,California,North America
ORD-500871,2026-01-01,C-2156,User Name 2156,user_2156@example.com,Electronics,Monitor,189.99,2,0.0,379.98,182.24,Stripe,United States,Florida,North America
ORD-500872,2026-06-16,C-2127,User Name 2127,user_2127@example.com,Books,Biography,24.99,1,0.0,24.99,7.91,Stripe,United States,Texas,North America
ORD-500873,2025-07-25,C-2059,User Name 2059,user_2059@example.com,Office Supplies,Notebook,8.99,3,0.1,24.27,7.52,Apple Pay,United States,Georgia,North America
ORD-500874,2025-04-15,C-2172,User Name 2172,user_2172@example.com,Books,Self-Help Book,12.99,1,0.1,11.69,2.67,PayPal,United States,Florida,North America
ORD-500875,2025-05-03,C-2155,User Name 2155,user_2155@example.com,Electronics,USB-C Hub,39.99,2,0.0,79.98,19.32,Stripe,United States,New York,North America
ORD-500876,2025-11-30,C-2193,User Name 2193,user_2193@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,4.33,Apple Pay,United States,California,North America
ORD-500877,2025-11-20,C-2061,User Name 2061,user_2061@example.com,Electronics,Keyboard,49.99,1,0.1,44.99,21.05,Apple Pay,United States,Florida,North America
ORD-500878,2026-04-16,C-2034,User Name 2034,user_2034@example.com,Electronics,Keyboard,49.99,1,0.2,39.99,10.91,PayPal,United States,Texas,North America
ORD-500879,2026-05-12,C-2040,User Name 2040,user_2040@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,1.85,PayPal,United States,Washington,North America
ORD-500880,2025-03-28,C-2025,User Name 2025,user_2025@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,3.45,Credit Card,United States,California,North America
ORD-500881,2025-10-22,C-2065,User Name 2065,user_2065@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,16.83,Stripe,United States,California,North America
ORD-500882,2025-02-19,C-2092,User Name 2092,user_2092@example.com,Books,Sci-Fi Trilogy,34.99,2,0.0,69.98,15.06,Debit Card,United States,Texas,North America
ORD-500883,2026-01-19,C-2121,User Name 2121,user_2121@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,9.22,PayPal,United States,Georgia,North America
ORD-500884,2026-05-29,C-2077,User Name 2077,user_2077@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,5.88,Stripe,United States,Pennsylvania,North America
ORD-500885,2026-05-11,C-2086,User Name 2086,user_2086@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,8.51,Apple Pay,United States,Ohio,North America
ORD-500886,2025-06-22,C-2016,User Name 2016,user_2016@example.com,Electronics,Monitor,189.99,2,0.1,341.98,87.34,Credit Card,United States,Texas,North America
ORD-500887,2026-03-13,C-2053,User Name 2053,user_2053@example.com,Office Supplies,Gel Pens,5.99,2,0.0,11.98,3.16,PayPal,United States,California,North America
ORD-500888,2026-01-17,C-2068,User Name 2068,user_2068@example.com,Books,Biography,24.99,1,0.0,24.99,9.12,Apple Pay,United States,New York,North America
ORD-500889,2025-03-15,C-2011,User Name 2011,user_2011@example.com,Office Supplies,Sticky Notes,3.99,1,0.0,3.99,1.09,Credit Card,United States,Texas,North America
ORD-500890,2026-03-25,C-2168,User Name 2168,user_2168@example.com,Office Supplies,Gel Pens,5.99,1,0.1,5.39,2.21,PayPal,United States,California,North America
ORD-500891,2025-07-10,C-2011,User Name 2011,user_2011@example.com,Books,Cookbook,19.99,2,0.2,31.98,7.63,Debit Card,United States,Pennsylvania,North America
ORD-500892,2025-09-30,C-2014,User Name 2014,user_2014@example.com,Office Supplies,Paper Shredder,45.99,2,0.0,91.98,43.14,Apple Pay,United States,New York,North America
ORD-500893,2026-02-12,C-2192,User Name 2192,user_2192@example.com,Office Supplies,Desk Organizer,19.99,3,0.0,59.97,15.55,Apple Pay,United States,Washington,North America
ORD-500894,2026-01-16,C-2035,User Name 2035,user_2035@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,14.46,PayPal,United States,Pennsylvania,North America
ORD-500895,2025-10-26,C-2144,User Name 2144,user_2144@example.com,Books,Biography,24.99,1,0.0,24.99,6.14,Credit Card,United States,Pennsylvania,North America
ORD-500896,2025-10-31,C-2096,User Name 2096,user_2096@example.com,Books,Fiction Novel,14.99,3,0.0,44.97,20.21,Debit Card,United States,New York,North America
ORD-500897,2025-08-02,C-2114,User Name 2114,user_2114@example.com,Electronics,Monitor,189.99,1,0.0,189.99,66.66,Debit Card,United States,Pennsylvania,North America
ORD-500898,2025-10-09,C-2195,User Name 2195,user_2195@example.com,Electronics,Monitor,189.99,1,0.1,170.99,69.51,Credit Card,United States,Texas,North America
ORD-500899,2026-05-01,C-2059,User Name 2059,user_2059@example.com,Home Decor,Scented Candle,12.99,3,0.0,38.97,12.17,PayPal,United States,Ohio,North America
ORD-500900,2025-07-26,C-2178,User Name 2178,user_2178@example.com,Office Supplies,Sticky Notes,3.99,1,0.1,3.59,1.75,Apple Pay,United States,New York,North America
ORD-500901,2025-12-13,C-2088,User Name 2088,user_2088@example.com,Electronics,Webcam,59.99,1,0.2,47.99,18.8,Debit Card,United States,Florida,North America
ORD-500902,2025-09-28,C-2053,User Name 2053,user_2053@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,6.87,Credit Card,United States,New York,North America
ORD-500903,2025-11-14,C-2103,User Name 2103,user_2103@example.com,Office Supplies,Sticky Notes,3.99,1,0.2,3.19,1.23,Apple Pay,United States,California,North America
ORD-500904,2025-12-07,C-2054,User Name 2054,user_2054@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,5.6,Debit Card,United States,Ohio,North America
ORD-500905,2025-08-31,C-2155,User Name 2155,user_2155@example.com,Books,Cookbook,19.99,1,0.0,19.99,5.67,Stripe,United States,Florida,North America
ORD-500906,2025-07-10,C-2139,User Name 2139,user_2139@example.com,Home Decor,Wall Art,49.99,3,0.0,149.97,38.22,Stripe,United States,New York,North America
ORD-500907,2026-04-18,C-2060,User Name 2060,user_2060@example.com,Office Supplies,Gel Pens,5.99,1,0.2,4.79,1.98,Credit Card,United States,Florida,North America
ORD-500908,2026-01-11,C-2006,User Name 2006,user_2006@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,9.61,Apple Pay,United States,Washington,North America
ORD-500909,2025-10-11,C-2099,User Name 2099,user_2099@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,5.3,Credit Card,United States,Florida,North America
ORD-500910,2025-06-13,C-2121,User Name 2121,user_2121@example.com,Books,Self-Help Book,12.99,1,0.0,12.99,3.25,Debit Card,United States,New York,North America
ORD-500911,2025-08-07,C-2096,User Name 2096,user_2096@example.com,Books,Fiction Novel,14.99,1,0.1,13.49,3.36,Apple Pay,United States,California,North America
ORD-500912,2025-03-09,C-2071,User Name 2071,user_2071@example.com,Home Decor,Scented Candle,12.99,2,0.2,20.78,5.93,Debit Card,United States,California,North America
ORD-500913,2026-01-30,C-2064,User Name 2064,user_2064@example.com,Electronics,Webcam,59.99,1,0.0,59.99,26.96,Credit Card,United States,Florida,North America
ORD-500914,2026-02-06,C-2144,User Name 2144,user_2144@example.com,Books,Sci-Fi Trilogy,34.99,1,0.1,31.49,14.17,Stripe,United States,Texas,North America
ORD-500915,2025-11-21,C-2196,User Name 2196,user_2196@example.com,Electronics,Monitor,189.99,1,0.0,189.99,85.87,Apple Pay,United States,Pennsylvania,North America
ORD-500916,2026-04-28,C-2177,User Name 2177,user_2177@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,17.32,PayPal,United States,California,North America
ORD-500917,2025-10-15,C-2057,User Name 2057,user_2057@example.com,Books,Self-Help Book,12.99,1,0.2,10.39,2.64,Stripe,United States,California,North America
ORD-500918,2026-02-02,C-2187,User Name 2187,user_2187@example.com,Books,Cookbook,19.99,1,0.1,17.99,7.24,PayPal,United States,Pennsylvania,North America
ORD-500919,2025-08-26,C-2197,User Name 2197,user_2197@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,7.73,Stripe,United States,Florida,North America
ORD-500920,2025-10-08,C-2179,User Name 2179,user_2179@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,13.55,Stripe,United States,New York,North America
ORD-500921,2026-01-09,C-2092,User Name 2092,user_2092@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,4.07,PayPal,United States,Florida,North America
ORD-500922,2025-09-18,C-2095,User Name 2095,user_2095@example.com,Office Supplies,Gel Pens,5.99,2,0.2,9.58,3.86,Apple Pay,United States,New York,North America
ORD-500923,2026-06-21,C-2059,User Name 2059,user_2059@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,13.88,PayPal,United States,New York,North America
ORD-500924,2026-03-28,C-2119,User Name 2119,user_2119@example.com,Office Supplies,Notebook,8.99,2,0.2,14.38,3.82,Credit Card,United States,Texas,North America
ORD-500925,2026-05-13,C-2080,User Name 2080,user_2080@example.com,Books,Self-Help Book,12.99,2,0.2,20.78,8.75,Apple Pay,United States,Pennsylvania,North America
ORD-500926,2025-05-30,C-2176,User Name 2176,user_2176@example.com,Books,Sci-Fi Trilogy,34.99,3,0.0,104.97,34.3,Apple Pay,United States,Pennsylvania,North America
ORD-500927,2026-04-16,C-2157,User Name 2157,user_2157@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,21.73,Stripe,United States,New York,North America
ORD-500928,2025-02-13,C-2060,User Name 2060,user_2060@example.com,Office Supplies,Notebook,8.99,3,0.0,26.97,9.11,PayPal,United States,New York,North America
ORD-500929,2026-05-27,C-2121,User Name 2121,user_2121@example.com,Books,Biography,24.99,1,0.0,24.99,10.42,Debit Card,United States,Texas,North America
ORD-500930,2025-06-19,C-2089,User Name 2089,user_2089@example.com,Home Decor,Wall Art,49.99,2,0.1,89.98,30.44,Apple Pay,United States,California,North America
ORD-500931,2026-02-10,C-2109,User Name 2109,user_2109@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,16.36,Apple Pay,United States,Washington,North America
ORD-500932,2025-04-14,C-2041,User Name 2041,user_2041@example.com,Electronics,Webcam,59.99,1,0.1,53.99,19.88,Stripe,United States,California,North America
ORD-500933,2025-11-21,C-2152,User Name 2152,user_2152@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,22.69,Debit Card,United States,Ohio,North America
ORD-500934,2026-01-20,C-2186,User Name 2186,user_2186@example.com,Books,Biography,24.99,1,0.1,22.49,7.47,Credit Card,United States,California,North America
ORD-500935,2025-05-15,C-2073,User Name 2073,user_2073@example.com,Electronics,Wireless Mouse,29.99,1,0.1,26.99,13.27,Apple Pay,United States,Washington,North America
ORD-500936,2026-04-16,C-2102,User Name 2102,user_2102@example.com,Books,Cookbook,19.99,1,0.0,19.99,4.13,Debit Card,United States,Washington,North America
ORD-500937,2026-06-23,C-2065,User Name 2065,user_2065@example.com,Books,Sci-Fi Trilogy,34.99,2,0.0,69.98,14.76,Stripe,United States,Florida,North America
ORD-500938,2025-10-05,C-2173,User Name 2173,user_2173@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,2.4,Apple Pay,United States,Florida,North America
ORD-500939,2025-02-24,C-2029,User Name 2029,user_2029@example.com,Electronics,Wireless Mouse,29.99,3,0.0,89.97,19.44,Stripe,United States,Ohio,North America
ORD-500940,2025-07-25,C-2016,User Name 2016,user_2016@example.com,Electronics,Monitor,189.99,1,0.2,151.99,44.95,Credit Card,United States,Texas,North America
ORD-500941,2026-01-28,C-2078,User Name 2078,user_2078@example.com,Books,Biography,24.99,3,0.0,74.97,22.47,Credit Card,United States,New York,North America
ORD-500942,2025-10-09,C-2001,User Name 2001,user_2001@example.com,Electronics,Webcam,59.99,1,0.0,59.99,21.12,PayPal,United States,Georgia,North America
ORD-500943,2025-08-05,C-2045,User Name 2045,user_2045@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,4.58,Apple Pay,United States,Pennsylvania,North America
ORD-500944,2025-08-28,C-2195,User Name 2195,user_2195@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,15.42,Apple Pay,United States,Ohio,North America
ORD-500945,2025-03-21,C-2199,User Name 2199,user_2199@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,13.87,Stripe,United States,New York,North America
ORD-500946,2026-03-16,C-2050,User Name 2050,user_2050@example.com,Books,Self-Help Book,12.99,1,0.1,11.69,3.12,Stripe,United States,Washington,North America
ORD-500947,2025-05-22,C-2139,User Name 2139,user_2139@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,16.99,Credit Card,United States,New York,North America
ORD-500948,2026-02-08,C-2150,User Name 2150,user_2150@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,3.21,Apple Pay,United States,Pennsylvania,North America
ORD-500949,2026-06-13,C-2059,User Name 2059,user_2059@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,8.42,Credit Card,United States,California,North America
ORD-500950,2025-11-26,C-2007,User Name 2007,user_2007@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,6.73,Apple Pay,United States,California,North America
ORD-500951,2026-02-27,C-2028,User Name 2028,user_2028@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,10.48,Apple Pay,United States,California,North America
ORD-500952,2025-06-23,C-2125,User Name 2125,user_2125@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,16.0,Stripe,United States,Florida,North America
ORD-500953,2026-02-03,C-2056,User Name 2056,user_2056@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,7.45,Stripe,United States,California,North America
ORD-500954,2026-06-12,C-2075,User Name 2075,user_2075@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,4.71,Stripe,United States,New York,North America
ORD-500955,2025-10-08,C-2123,User Name 2123,user_2123@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,7.43,Apple Pay,United States,California,North America
ORD-500956,2026-01-18,C-2034,User Name 2034,user_2034@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,24.6,PayPal,United States,Ohio,North America
ORD-500957,2026-04-22,C-2179,User Name 2179,user_2179@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,23.12,PayPal,United States,Washington,North America
ORD-500958,2025-06-03,C-2131,User Name 2131,user_2131@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,6.33,PayPal,United States,Texas,North America
ORD-500959,2025-07-08,C-2106,User Name 2106,user_2106@example.com,Office Supplies,Paper Shredder,45.99,2,0.0,91.98,41.61,Debit Card,United States,Washington,North America
ORD-500960,2026-01-30,C-2069,User Name 2069,user_2069@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,13.85,Credit Card,United States,Georgia,North America
ORD-500961,2025-10-06,C-2156,User Name 2156,user_2156@example.com,Home Decor,Scented Candle,12.99,1,0.0,12.99,4.67,Apple Pay,United States,New York,North America
ORD-500962,2026-03-29,C-2131,User Name 2131,user_2131@example.com,Electronics,Webcam,59.99,1,0.0,59.99,12.46,Apple Pay,United States,Texas,North America
ORD-500963,2026-06-07,C-2060,User Name 2060,user_2060@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,12.42,Apple Pay,United States,Florida,North America
ORD-500964,2025-02-11,C-2092,User Name 2092,user_2092@example.com,Office Supplies,Gel Pens,5.99,3,0.0,17.97,4.21,Debit Card,United States,Ohio,North America
ORD-500965,2026-01-28,C-2052,User Name 2052,user_2052@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,12.85,Stripe,United States,Ohio,North America
ORD-500966,2025-11-18,C-2088,User Name 2088,user_2088@example.com,Office Supplies,Gel Pens,5.99,1,0.1,5.39,1.52,Stripe,United States,Washington,North America
ORD-500967,2025-12-06,C-2056,User Name 2056,user_2056@example.com,Office Supplies,Paper Shredder,45.99,2,0.0,91.98,33.09,Apple Pay,United States,Georgia,North America
ORD-500968,2026-06-04,C-2015,User Name 2015,user_2015@example.com,Office Supplies,Paper Shredder,45.99,3,0.1,124.17,48.7,Stripe,United States,California,North America
ORD-500969,2025-02-27,C-2169,User Name 2169,user_2169@example.com,Books,Cookbook,19.99,1,0.0,19.99,9.44,Apple Pay,United States,Pennsylvania,North America
ORD-500970,2026-01-29,C-2090,User Name 2090,user_2090@example.com,Books,Biography,24.99,1,0.0,24.99,9.83,Stripe,United States,Texas,North America
